,,,,,,,,,,
McCullum Bhagwan Vishnu,,,,,,,,,,
McCullum Garuda Dhwaja,,,,,,,,,,
McCullum Pundareekaksham,,,,,,,,,,
McCullaye Tano Hare,,,,,,,,,,
#whistlepodu #CSKvsKXIP #IPL7 ,,,,,,,,,,
,,,,,,,,,,
Don't worry #CSK fans. That's how we start every time. #CskvsKXIP #KXIPvsCSK ,,,,,,,,,,
,,,,,,,,,,
400+ runs in less than 40 overs..what is pitch made up of..springs..?? #IPL #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
400+ runs in less than 40 overs..what is pitch made up of..springs..?? #IPL #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
#IPL7: Glenn #Maxwell departs for 95. WIll #KXIP be able to overtake #CSK target now? http://t.co/BmST1rojDR #cricket #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Is @ArvindKejriwal dangerous for India? by @pkurup (Must read) http://t.co/qKOMZ7V6yW #KashiKaKejriwal ,,,,,,,,,,
#YouAndIToday #CskvsKXIP @aartic02 ,,,,,,,,,,
,,,,,,,,,,
That Awkward Moment When Ashish Nehra is the best economic bowler for your team. #CskvsKXIP #KXIPvsCSK #CSK100 ,,,,,,,,,,
,,,,,,,,,,
IPL 7: Maxwell powers Kings XI Punjab to win over Chennai Super Kings ,,,,,,,,,,
,,,,,,,,,,
I Missed Navjot Siddhu alot today," he wud hav said ""Maxwell Pel Pel Ke nikaal Deta hai Tel"," Bowler Ho jaate hain Fail""  #CskvsKXIP #IPL7"" ",,,,,,,,
,,,,,,,,,,
What, what, what? in Lord Emsworth style - Kings XI won? #CskvsKXIP ,,,,,,,,
,,,,,,,,,,
Whistle Todu ~ Glenn Maxwell. #CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
I knew this day was coming when CSK bought Ashish Nehra. #PepsiIpl #cskvsKxip ,,,,,,,,,,
,,,,,,,,,,
this is a tense finale #IPL #CskvsKXIP Miller and Bailey to carry them home #bottle ,,,,,,,,,,
,,,,,,,,,,
Seems like the first match #CskvsKXIP consumed the full quota of runs. #RRvsSRH #IPL7 ,,,,,,,,,,
,,,,,,,,,,
Top popular tags:  1 #IPL7 2 #CSKvsKXIP 3 #elections2014 4 #FakingNews 5 #DNA ,,,,,,,,,,
,,,,,,,,,,
I knew this day was coming when CSK bought Ashish Nehra. #PepsiIpl #cskvsKxip ,,,,,,,,,,
,,,,,,,,,,
this is a tense finale #IPL #CskvsKXIP Miller and Bailey to carry them home #bottle ,,,,,,,,,,
,,,,,,,,,,
OUT! Glenn Maxwell b Dwayne Smith 95 (43b). Kings XI Punjab 167/4 (15.4 overs) chasing 206 vs CSK http://t.co/TLDJpeJRrf #IPL7 #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Congrats! KXIP !  #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
@lionsdenkxip all the way #CskvsKXIP #IPL ,,,,,,,,,,
,,,,,,,,,,
Kamal ho gaya what a chase #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Congrats Team Punjab ... You rocked the show... #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
First match without Cricket enthusiast Meyippan, and u saw the result. CSK Lost. #CskvsKXIP #CSK100 @coolfunnytshirt ,,,,,,,,,
,,,,,,,,,,
What an innings from Maxwell ... and now from Miller... #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Above all csk is missing lord Srinivasan.  #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
#KXIPvsCSK #CSKvsKXIP ll they were short by about 100 runs. ,,,,,,,,,,
,,,,,,,,,,
"KXIP TO CSK: ""If u can do it","I  can do it even better!""  #CskvsKXIP ",,,,,,,,,
,,,,,,,,,,
Lol CSK. #IPL7 #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Fab innings by Glen Maxwell. Can Dave Miller now take them home?,,,,,,,,,,
#IPL2014 ,,,,,,,,,,
#CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
The match winner of today's game between Chennai Super Kings and Kings XI Punjab. ,,,,,,,,,,
,,,,,,,,,,
#IPL #CSKvsKXIP #Maxwell http://t.co/OQsrJq2z7a ,,,,,,,,,,
,,,,,,,,,,
There in the match much appreciation goes to Maxwell who has been incredible with his bat today! What a performance!! #CSKvsKXIP #IPL ,,,,,,,,,,
,,,,,,,,,,
Moral: You don't drop Ashish Nehra from the match. He drops the match for you. #CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
How come the #CSK fans on my TL goes silent? #IPL #CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Looks like our Boys wanted to make the #CSK100 Special for Preity #CskvsKXIP #IPL7 ,,,,,,,,,,
,,,,,,,,,,
Never too Late... Let's Go for it.. #CSK Well Played #Maxwell. Changed the Course of the Game #CskvsKXIP #CSK100 @ChennaiIPL ,,,,,,,,,,
,,,,,,,,,,
CSK LOST! SAD FOR MACALLAM! PUNJAB WON! HAPPY! BECAUSE UNDER DOGS WON! #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
There's no stopping Maxwell - man is in form! #IPL7 #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Poor Dhoni was helpless .. dint get the combination of over seas players right .. still long way ahead ! #pepsiipl #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Nehra comes as a package.. He can bowl short balls, drop catches and what not.. . #CskvsKXIP #IPL7 ,,,,,,,,,
,,,,,,,,,,
As we have a faab Batsmen, we would have chase this massive total.. #CskvsKXIP  #CSK lost 100th Match ,,,,,,,,,
,,,,,,,,,,
100 run partnership between Maxwell &amp; Miller.If #KXIP can't win from here its gonna be a shocker #CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Maxwell is putting the team on his back. #CskvsKXIP #PepsiIPL @kxip @IPL ,,,,,,,,,,
,,,,,,,,,,
Whoa!chasing 206 &amp; winning it in style isn't easy @ all,super stuff from #KXIP #CSKvsKXIP #IPL7 ,,,,,,,,,
,,,,,,,,,,
Maxwell is putting the team on his back. #CskvsKXIP #PepsiIPL @kxip @IPL ,,,,,,,,,,
,,,,,,,,,,
Whoa!chasing 206 &amp; winning it in style isn't easy @ all,super stuff from #KXIP #CSKvsKXIP #IPL7 ,,,,,,,,,
,,,,,,,,,,
Great win by Punjab against Chennai. Outstanding batting by Maxwell and Miller. #CskvsKXIP #iplt20 ,,,,,,,,,,
,,,,,,,,,,
hope #Bailey continues what @Gmaxi_32 had left... @lionsdenkxip to win #CskvsKXIP #KXIP ,,,,,,,,,,
,,,,,,,,,,
@lionsdenkxip Killer the #Miller U beauty, #SIXX #SIXX #KXIP #CskvsKXIP ,,,,,,,,,
,,,,,,,,,,
So," in the battle of that ""2 states""", punjab won over chennai. Love didn't win as its a war. ;-) #cskvskxip #kxipvscsk #ipl #cricket. ,,,,,,,,
,,,,,,,,,,
With our special Match Centre, you can relive every bit of #PepsiIPL! #CskvsKXIP: #SRHvsRR: h? ,,,,,,,,,
,,,,,,,,,,
is dis same pitch ? or was it just brilliant performance by @BrendonMcCullum Smith &amp; @Gmaxi_32 on such slow track #IPL7 #CskvsKXIP #SRHvsRR ,,,,,,,,,,
,,,,,,,,,,
This is such a tease. The camera man is showing #PreityZinta way too much! #CskvsKXIP ##SonySix #IPL7 ,,,,,,,,,,
,,,,,,,,,,
KXIP still fighting. They're showing a lot of heart. #CSKvsKXIP #PepsiIPL #IPL @kxip @IPL ,,,,,,,,,,
,,,,,,,,,,
Punjabi Bhalle Bhalle! Madrasee Thalle Thalle ! #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Not a good sign for Ind cricket both d innings were architected by foreign playrs &amp;Ind bowlrs were taken 2 d cleaners. #PepsiIPL #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Aab Aaya oont pahad ke neech !EVEN IN HIS WILDEST DREAM MSD CANNOT HAVE IMAGINED PUNJAB WILL TRASH HIM! #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Power of #CSK!,,,,,,,,,,
#whistlepodu ,,,,,,,,,,
#CskvsKXIP ,,,,,,,,,,
#CSK100 ,,,,,,,,,,
#KXIPvsCSK http://t.co/0kS1irqMjR ,,,,,,,,,,
,,,,,,,,,,
Losing the first match has become a ritual for us. For that spot in the semis. Keep calm, CSK die-hards, we'll be back. #CSKvsKXIP #IPL7 ,,,,,,,,
,,,,,,,,,,
Missing siddhu in Extra Inning Studio ri8 now #IPL7 #CskvsKXIP @SonyMAX @SonySIX ,,,,,,,,,,
,,,,,,,,,,
Ashish Nehra is adding some real TEETH to the CSK bowling attack #CskvsKXIP #KXIPvsCSK #IPL7 #IPL2014 ,,,,,,,,,,
,,,,,,,,,,
2 States: Punjabi munda ne Tamil kudi noo Pataya!  Pujabi mundon ne Chennai mundon ko haraya! #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Even without boycott," Nobody will ever go :P ""@AnilAAP: Guys lets teach Chetan Bhagat a good lesson #Boycott2States ",,,,,,,,,
" #CskvsKXIP #KXIPvsCSK"" ",,,,,,,,,,
,,,,,,,,,,
@MoboGenie Ashish Nehra should have used his mouth to catch the ball. Maybe #CSK would have won! #CskvsKXIP #IPL7 #KXIPvsCSK ,,,,,,,,,,
,,,,,,,,,,
Who's family relative can CSK blame that one on? #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Ashish Nehra dropped Glenn Maxwell because his teeth blocked his vision.  #CskvsKXIP  #KXIPvsCSK #IPL7 http://t.co/O72vx8CmR2 ,,,,,,,,,,
,,,,,,,,,,
????? ??????????? ?????.. ?? ???? ?????????????.. ???????? ?????????????? ???? #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
umpire gave nehra's one ball no ball , nehra-par pair to andar the , umpire- lekin daant to bahar the na #CskvsKXIP #KXIPvsCSK ,,,,,,,,
,,,,,,,,,,
#KXIPvsCSK #CSKvsKXIP d 205 but still they were short by about 100 runs. ,,,,,,,,,,
,,,,,,,,,,
Get Well Soon #Bravo! We missed your bowling !! #CskvsKXIP #KXIPvsCSK #CSK100 ,,,,,,,,,,
,,,,,,,,,,
RT @ConwaySport: Who's family relative can CSK blame that one on? #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
RT @mipaltan: What a game of cricket!!! ,,,,,,,,,,
Congratulation @lionsdenkxip on chasing down a huge total... well played @ChennaiIPL. #CSKvsKXIP #? ,,,,,,,,,,
,,,,,,,,,,
RT @AarSee: Dear Sony, ,,,,,,,,,
Preity Zinta is cheering for her team. We get it.,,,,,,,,,,
Move on,,,,,,,,,,
#IPL7  #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Meanwhile Glenn Maxwell will take this Photo to home &amp; will start praying everyday.. #Nehra #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
"They're good at mocking other; can't take mockery coming towards ""@YashwanthL: How come the #CSK fans on my TL goes silent?#IPL #CSKvsKXIP"" ",,,,,,,,,,
,,,,,,,,,,
RT @hankypanty: 400 runs scored with nothing for the bowlers. That isn't cricket. That's just a match based on the true story of Stick Cric? ,,,,,,,,,,
,,,,,,,,,,
RT @Kr1shnaa: Good to see IT companies becoming a part of IPL this year @USTGlobal  #branding #IPL7 #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Haan bhai Miya Dhakkan. 2 peti doob gayi beta 2 rs smuggler. Kat gaya chutiya? RT@kamaalrkhan My 2 Peti on #CSK today. #CSKvsKXIP #IPL ,,,,,,,,,,
,,,,,,,,,,
RT @getnaushad: Even without boycott," Nobody will ever go :P ""@AnilAAP: Guys lets teach Chetan Bhagat a good lesson #Boycott2States ",,,,,,,,,
 #Cskv? ,,,,,,,,,,
,,,,,,,,,,
Preity Zinta you need to wear a bigger tee next time cos excitement is something we can't control:p #IPL7 #CskvsKXIP http://t.co/T5YYSq6Ot0 ,,,,,,,,,,
,,,,,,,,,,
RT @SirJadeja: 3 Dropped Catches by #CSK.How can we concentrate on so many balls at the same time.Preity Zinta #CskvsKXIP #KXIPvsCSK http:/? ,,,,,,,,,,
,,,,,,,,,,
RT @SurendraKande: Nehra: Kya Aap ke Toothpaste Main Namak Hai? ,,,,,,,,,,
Maxwell: Bhag BC... ,,,,,,,,,,
#IPL7 #CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
RT @CricketNDTV: Kings XI Punjab (206/4, 18.5 overs) beat Chennai Super Kings (205/4) by six wickets at Abu Dhabi http://t.co/TLDJpeJRrf #I? ,,,,,,,,,
,,,,,,,,,,
RT @bhatnaturally: What, what, what? in Lord Emsworth style - Kings XI won? #CskvsKXIP ,,,,,,,,
,,,,,,,,,,
Ashish Nehra. #CSKvsKXIP #KXIPvsCSK #alwaysgotogether #kxip #csk http://t.co/AdSc0M8zjX ,,,,,,,,,,
,,,,,,,,,,
RT @CricketNDTV: Kings XI Punjab (206/4, 18.5 overs) beat Chennai Super Kings (205/4) by six wickets at Abu Dhabi http://t.co/TLDJpeJRrf #I? ,,,,,,,,,
,,,,,,,,,,
RT @IM_AB7: Brilliant chase by @lionsdenkxip absolutely thumping win. #CskvsKXIP #PepsiIPL #eit20 @SonyMAX @IPL #KillerMiller #MaxiBoy Did ? ,,,,,,,,,,
,,,,,,,,,,
We lost! its ok, we want viru back in indian team nu sonnavan matum varsaya va poyum poyum nehra ball la out... thu! #CskvsKXIP ,,,,,,,,,
,,,,,,,,,,
RT @nitintonse_23: @MoboGenie Ashish Nehra should have used his mouth to catch the ball. Maybe #CSK would have won! #CskvsKXIP #IPL7 #KXIPv? ,,,,,,,,,,
,,,,,,,,,,
RT @prathod2008: I Missed Navjot Siddhu alot today," he wud hav said ""Maxwell Pel Pel Ke nikaal Deta hai Tel"," Bowler Ho jaate hain Fail""  #C? ",,,,,,,,
,,,,,,,,,,
#KXIP beat #CSK by 6 wickets, chasing down 206 with 7 balls to spare! #CskvsKXIP ,,,,,,,,,
,,,,,,,,,,
Glenn Maxwell is going to get laid tonight. #FeelingJealous #CSKVSKXIP #KXIPvsCSK #IPL7 ,,,,,,,,,,
,,,,,,,,,,
Raina consoling Nehra after dismal bowling &amp; fielding performance!This pitch is for fast accurate bowlers. #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Control Preity control:p #IPL7 #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
IPL 7: Glenn Maxwell?s 43-ball 95 helps KXIP chaseÿ206 ,,,,,,,,,,
,,,,,,,,,,
Preity said this inspirational line to teammates before the match. #CskvsKXIP #KXIPvsCSK ,,,,,,,,,,
,,,,,,,,,,
Captain Bailey ends in style, with a boundary. KXIP beat CSK by six wickets LIVE SCORE http://t.co/qbIqmIjhbS    #CskvsKXIP ,,,,,,,,,
,,,,,,,,,,
So Preity Zinta jumped &amp; entire twitter is drooling today. Where were you guys when Ashok Dinda was jumping yesterday? #CSKvsKXIP #KXIPvsCSK ,,,,,,,,,,
,,,,,,,,,,
After superb performances from Dinda and Nehra, now awaiting what Ishant Sharma has to offer. #CSKvsKXIP #IPL7 ,,,,,,,,,
,,,,,,,,,,
Tried my best to make #KXIP win today. Still no hugs from Preity Zinta, not even a kiss. :'( #CskvsKXIP #KXIPvsCSK ,,,,,,,,,
,,,,,,,,,,
Sir Ashish Nehra. #Maxwell #CSKvsKXIP #KXIPvsCSK http://t.co/JciqUtR8fk ,,,,,,,,,,
,,,,,,,,,,
He Can Challenge Chris Gayle for his New version of Gangnam dance... #Nehra #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Sir Ashish Nehra. #Maxwell #CSKvsKXIP #KXIPvsCSK ,,,,,,,,,,
,,,,,,,,,,
Preity said this inspirational line to teammates before the match. #CskvsKXIP #KXIPvsCSK http://t.co/NcCbkKtyR0 ,,,,,,,,,,
,,,,,,,,,,
?????? ?? 25 ??? ?? 5 ??? ??? 325 ???? ?????, ??? ???? ?????? ????? ????? ?? 5 ???? ??? 25 ??? ?????? ??? 325 ???? ?? ???????  #CskvsKXIP ,,,,,,,,,
,,,,,,,,,,
"@Yr_Conscience 
?????????...! #SRHvsRR #OrangeArmy #KXIPvsCSK #YouAndIToday #CskvsKXIP #CongGoonsAtAmethi @JoinAAP http://t.co/sngZK2CiUw 

Get Well Soon #Bravo! We missed your bowling !! #CskvsKXIP #KXIPvsCSK  #CSK100 http://t.co/Pho6Tso0ih 

Man of the ", Bowler Ho jaate,,,,,,,,,
"hain Fail"" #CskvsKXIP ",,,,,,,,,,
,,,,,,,,,,
Adei thideer punjabi'kesans..finals naa enanu aachu teriyuma da ?:-D #CSK100  #CskvsKXIP http://t.co/DMzDMxEIdc ,,,,,,,,,,
,,,,,,,,,,
keep calm csk supports ...you should be happy your team is included in ipl..#CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Boss CSK first match lose means shuuvar Finals!  #CSK100 #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
"@Barunki_Muskaan: Preityyyyy, looking sooo pretty! ? @realpreityzinta #CskvsKXIP yaya!!! ",,,,,,,,,,
,,,,,,,,,,
Honestly.. Maxwell is current Boom Boom #IPL7 #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Watch how @Gmaxi_32 took 22 runs off Pawan Negi's over: http://t.co/tpVUPXdTxc #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
whooooo!!! What a mindblowing chase by @lionsdenkxip Take a bow. @ChennaiIPL will be back again...#CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Man Of Match - Glenn Maxwell #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
?????? ????? ?? ??? ????? ??? ??????? ???????? ?? #CskvsKXIP #IPL7 ,,,,,,,,,,
,,,,,,,,,,
Look at this brainless AAPtard @NotThatMP bringing his rotten political party even in IPL https://t.co/IpVmo2K5bo #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
#CSK lost the match inspite of 205, because @SirJadeja did not bat.  #CSKvsKXIP #KXIPvsCSK ,,,,,,,,,
,,,,,,,,,,
This is how #CSK gonna play without its two best player not in their side," Mayyapan &amp; Srinivasan. #CskVsKXIP #IPL #SHvsRR #KXIPvsCSK"" ",,,,,,,,,
,,,,,,,,,,
Breaking: N Srinivasan refuses to accept the verdict of the #cskVSkxip match ,,,,,,,,,,
,,,,,,,,,,
"Hehehe ""@arvinfido The only good thing that happened due to punjab's win..Watchin Preeti Zinta celebrate #CskvsKXIP http://t.co/tTWx9dslDf"" ",,,,,,,,,,
,,,,,,,,,,
The only good thing that happened due to punjab's win..Watchin Preeti Zinta celebrate :-) #CskvsKXIP http://t.co/zqWoPhX99D ,,,,,,,,,,
,,,,,,,,,,
Maxwell continues to rub salt on wounds of all #MI fans #CskvsKXIP #KXIPvsCSK ,,,,,,,,,,
,,,,,,,,,,
Maxwell you beauty! He's someone who's going to be a star of this IPL! Watch out. #IPL7 #CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
It was Preity Zinta behind the dropped catches. #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Punjab's batting today tho ???? #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Dear Preity Zinta next time jump even more higher. ;) #CskvsKXIP #KXIPvsCSK #Maxwell ,,,,,,,,,,
,,,,,,,,,,
Only the fifth time a side chased down a 200+ target in #IPL- highest successful chase vs Chennai Super Kings.,,,,,,,,,,
#CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Maxwell should thank the Tooth Fairy -Ashish Nehra #CskvsKXIP #CSK100 ,,,,,,,,,,
,,,,,,,,,,
Mein chunav har jaun manjur hai lekin muslim hinduo se alag alag baat karke desh ko nahi todunga : Modi ,,,,,,,,,,
,,,,,,,,,,
#CskvsKXIP #AlwaysGoTogether Viru ,,,,,,,,,,
,,,,,,,,,,
What a match! As #CskvsKXIP approaches a tight finish, our free stream is all you need: http://t.co/ozIajUCfKZ ,,,,,,,,,
,,,,,,,,,,
Finally!!! Is this going to be Punjab's year? #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
What a match! Maxwell too good #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Well Played Maxwell :) Unless you are a CSK fan,,,,,,,,,,
#CskvsKXIP #KXIPvsCSK  #IPL http://t.co/Tg5D3tTg6d ,,,,,,,,,,
,,,,,,,,,,
Don't blame Nehra for dropping the catch,who concentrates on cricket BALL when Preity Zinta is sitting around ;) #CSKvsKXIP #KXIPvsCSK ,,,,,,,,,
,,,,,,,,,,
Congratulations @lionsdenkxip. Started the tourney with a victory, stylish victory over CSK. Sheron,tussi toh kamaal kar dita :-) #CskvsKXIP ,,,,,,,,
,,,,,,,,,,
KXIP need 10 off 10. Watch: http://t.co/EgXgvyOjxx @ChennaiIPL @lionsdenkxip @IPL #IPL7 #PepsiIPL #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
csk bhangra podu...#CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Maxwell Miller Mirror Reflection Scores! #ipl #pepsiIpl #cskvsKXIP #KXIPvsCSK @SonyMAX http://t.co/wGvSYbb3kw ,,,,,,,,,,
,,,,,,,,,,
I Support Punjab Cauz I Just Love Pretty Zinta !!!! #CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Super six by Maxwell #CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Look at Those Cute Baby Elephants http://t.co/wIpi54D6Q2 #CskvsKXIP #KXIPvsCSK ,,,,,,,,,,
,,,,,,,,,,
Fair play to KXIP. What a great chase! Best game of the ipl so far #CskvsKXIP #ipl @ChennaiIPL @lionsdenkxip @IPL ,,,,,,,,,,
,,,,,,,,,,
Why csk struggling means all viru fans support kings11 #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
#CskvsKXIP b Hi Jeetega !)),,,,,,,,,,
,,,,,,,,,,
What a match #kingsXIPunjab heartiest congratulations! @realpreityzinta  ? \o/ #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
"#IPL7 CSK lost because as deprived services of their  most experienced players Bravo, Vindoo and Gurunath Meiyappan. #CskvsKXIP ",,,,,,,,,,
,,,,,,,,,,
That was an unexpected win by #KXIP! #CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Need 50 from 30 balls #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
It's KXIP's 4th 200 run chase in IPL. Watch: http://t.co/EgXgvyOjxx @ChennaiIPL @lionsdenkxip @IPL #IPL7 #PepsiIPL #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Seeing CSK On The loosers End is Always a bliss :),,,,,,,,,,
#CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Glenn Maxwell. Take a bow. ,,,,,,,,,,
#CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
"@PrinceKumarIITD
BJP Threatens AAP in Kashi, Congress threatens AAP in Amethi.. but no 1 threats each other #CongGoonsAtAmethi #CskvsKXIP 

This is the same face Ashish Nehra made, the day he was picked up by CSK. So, did a million fans #CSKvsKXIP http://"," cricket rocks!"" #CskvsKXIP #IPL7  tweet from Japanese cricket fan. those who get my message RT please ",,,,,,,,,
,,,,,,,,,,
Hard to believe the Aussies just won a single game at the #WT20 with this guy in their team. #Maxwell #CSKvsKXIP #IPL7 ,,,,,,,,,,
,,,,,,,,,,
What a match! I sat down and drew the excitement curve. Fucking brilliant. #CskvsKXIP #KXIPvsCSK ,,,,,,,,,,
,,,,,,,,,,
ashish nehra can open 100 campeigne bottles together from his teeth #CskvsKXIP #KXIPvsCSK ,,,,,,,,,,
,,,,,,,,,,
supporting punjabi bc Im a wannabe punjabi ???? #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
RT if You Want More Followers/Shoutout/#followback .Good Friday #IPL7 Raj Thackeray Modi #CskvsKXIP Varanasi Delhi West Bengal Sonia Gandhi ,,,,,,,,,,
,,,,,,,,,,
U knw who is the most happiest person on earth, who has yuvraj maxwell kallis McCullum malinga n narine in der fantasy league #CskvsKXIP ,,,,,,,,,
,,,,,,,,,,
MILLER IA DANGEROUS, I TELL YOUUU ??,,,,,,,,,
 #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Agar apne dimples se logo ki jaan le sakte ho, to Zinta ho tum.,,,,,,,,,
 #KXIPvsCSK ,,,,,,,,,,
 #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Dear Mr #Maxwell , you hit the,,,,,,,,,
'MAXimum' so 'WELL' ..... #KXIPvsCSK,,,,,,,,,,
#CskvsKXIP,,,,,,,,,,
@Gmaxi_32 @lionsdenkxip ,,,,,,,,,,
,,,,,,,,,,
#whistlepodu #CSKvsKXIP  #Maxwell ,,,,,,,,,,
,,,,,,,,,,
4,6,4,6,4,6,4,6... Why the fuck we sold him.... #CskvsKXIP ,,,
,,,,,,,,,,
Once  Ashish Nehra  Kissed  her  Wife  and  She  Suffered  from  Rabbies #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
@Gmaxi_32 what a stud!?? One of the most interesting matches I have watched! @lionsdenkxip @MitchJohnson398 @JessBratJohnson #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Edited. but, Partially true &amp;   ROFL ;-}} #CskvsKXIP ,,,,,,,,,
#PepsiIPL http://t.co/fD1jEwlrnH ,,,,,,,,,,
,,,,,,,,,,
Ashish Nehra dropped Glenn Maxwell's catch,,,,,,,,,,
 because he was trying to catch the ball with his teeth.,,,,,,,,,,
,,,,,,,,,,
 #KXIPvsCSK #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Aate Jaate Jo Milta Hai Tumsa Lagta hi,,,,,,,,,,
Hum tho Pagal Hojayengey Aisa Lagta Hi,,,,,,,,,,
Oohh Tere Pyar me, Tere Intezar me,,,,,,,,,
#CskvsKXIP @realpreityzinta ,,,,,,,,,,
,,,,,,,,,,
Maxwell is making sure that Neeta Ambani regrets losing him. xD  #CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
All lungi dancers .. time to do bhangra in lungi :P #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Earlier at Sheikh Zayed Cricket stadium, #abudhabi #CSKvsKXIP #RRvsSRH #IPL7 #IPL http://t.co/UCI4LR0ybM ,,,,,,,,,
,,,,,,,,,,
Dear Preity Zinta next time jump even more higher. ;) #CskvsKXIP #KXIPvsCSK #Maxwell ,,,,,,,,,,
,,,,,,,,,,
Got too carried away there Maxwell. DId his own concentration harm. Anyways sensational knock this! #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
Ashish Nehra dropped Glenn Maxwell's catch  because he was trying to catch the ball with his teeth.   #KXIPvsCSK #CskvsKXIP ,,,,,,,,,,
,,,,,,,,,,
We #Whistlepodu you balle balle :P #CskvsKXIP #IPL7 ,,,,,,,,,,
,,,,,,,,,,
"Dear Preity Zinta next time jump even more higher. ;) #CskvsKXIP #KXIPvsCSK #Maxwell"" ",,,,,,,,,,
,,,,,,,,,,
I Missed Navjot Siddhu alot today," he wud hav said ""Maxwell Pel Pel Ke nikaal Deta hai Tel"," Bowler Ho jaate hain Fail""  #CskvsKXIP #IPL7 ",,,,,,,,
,,,,,,,,,,
#KXIP require another 38 runs,,,,,,,,,,
with 6 wickets and 25 balls,,,,,,,,,,
remaining. #IPL7 #CSKvsKXIP ,,,,,,,,,,
,,,,,,,,,,
"#MaxWell : ""Mai jahan bat le ke khada hota hoon"," Slog overs wahin se shuru hota hai"" #KXIPvsCSK #CSKvsKXIP ",,,,,,,,,
,,,,,,,,,,
Kahi pe nazre kahi pe nisana,,,,,,,,,,
#CskvsKXIP #CSK100 #KXIPvsCSK http://t.co/tu1Acu9wJF ,,,,,,,,,,
,,,,,,,,,,
By looking into the bowling of both the team #CskvsKXIP ,,,,,,,,,,
KKr has done probably the best thing by having best bowlers in the team. ,,,,,,,,,,
